FIPS,PST045211,POP010210,POP050210,POP010200,AGE115210,AGE275210,AGE765210,SEX205210,RHI105210,RHI205210,RHI305210,RHI405210,RHI505210,RHI605210,RHI705210,RHI805210,POP715210,POP645210,POP815210,EDU635210,EDU685210,VET605210,LFE305210,HSG030210,HSG445210,HSG096210,HSG495210,HSD410210,HSD310210,INC910210,INC110210,PVY020210,BZA010209,BZA110209,BZA115209,NES010209,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030210,FED110209,LND110210,POP060210
30031,0,89513,32.0,67831,6.4,20.9,9.5,48.1,95.1,0.3,0.9,1.1,0.1,1.9,2.8,93.3,74.4,3.1,4.6,96.0,45.0,6293,18.3,42289,62.3,25.3,277300,35753,2.34,27423,50136,13.5,4782,37703,34.5,9504,14742,0.0,0.8,0.5,0.0,1.1,23.7,512617,508818,1791758,20524,325789,398,513566,2602.69,34.4
30033,0,1206,-5.7,1279,6.6,23.1,20.6,48.8,98.6,0.2,0.4,0.1,0.0,0.5,0.2,98.4,94.3,0.1,1.8,91.1,14.1,145,11.4,844,79.4,2.8,68800,506,2.42,22424,42955,10.7,28,172,38.7,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10240,8583,647,2,13136,4675.36,0.3
30035,0,13399,1.1,13247,9.2,31.6,10.6,51.1,31.1,0.1,65.6,0.2,0.0,2.8,1.8,30.7,83.9,1.4,11.4,78.8,15.6,979,11.4,5348,59.0,13.9,73600,4253,3.09,17053,38075,25.4,248,2013,-2.3,672,968,0.0,26.2,0.0,0.0,0.0,32.5,0,125194,106256,7956,37613,1,207724,2995.94,4.5
30037,0,884,-15.2,1042,3.1,21.7,21.4,47.6,94.0,0.0,1.0,0.7,0.0,2.1,3.5,93.0,91.7,0.1,0.8,86.7,23.7,82,30.7,476,76.0,0.0,90900,334,2.43,19319,35726,10.9,13,0,0.0,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,362,0,9186,1175.34,0.8
30039,0,3079,8.8,2830,3.8,17.0,24.5,49.1,97.5,0.1,0.4,0.1,0.0,1.7,1.4,96.4,86.2,0.6,1.2,90.8,23.9,407,22.2,2822,76.4,4.5,169900,1461,2.08,23222,36052,12.1,101,474,-6.1,298,425,0.0,0.0,0.0,0.0,0.0,15.1,0,0,23787,8239,2518,0,32226,1727.42,1.8
30041,0,16096,-3.5,16673,7.8,26.8,12.7,49.5,73.9,0.3,21.7,0.4,0.0,3.3,2.3,72.9,82.9,1.5,7.6,91.4,20.4,1570,14.0,7250,68.2,15.2,109000,6086,2.54,21420,43606,17.9,538,5311,11.8,946,1197,0.0,9.4,0.0,0.0,0.0,28.7,0,190161,231140,14015,23819,7,243723,2898.96,5.6
30043,0,11406,13.5,10049,5.1,23.1,14.1,49.0,95.5,0.1,1.4,0.4,0.0,2.2,2.0,94.0,84.4,1.3,2.6,92.2,32.0,1339,20.1,5055,85.5,3.0,225300,4428,2.35,26437,56695,12.8,265,1675,21.3,937,757,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39880,3584,7268,1,104720,1656.26,6.9
30045,0,2072,-11.0,2329,4.7,20.6,20.8,48.1,98.3,0.0,0.8,0.1,0.0,0.7,1.2,97.2,92.6,1.2,6.7,91.3,28.5,237,18.2,1336,77.0,4.3,101500,867,2.27,24029,41473,9.9,54,179,14.0,190,315,0.0,0.0,0.0,0.0,0.0,0.0,0,4619,5468,2667,1270,0,24083,1869.82,1.1
30047,0,28746,8.4,26507,7.4,25.3,16.8,50.5,69.4,0.3,22.0,0.4,0.1,7.3,3.5,68.1,85.0,2.0,7.1,89.3,25.2,3094,18.9,16588,67.9,8.8,201900,12015,2.33,20164,37274,21.6,825,5380,-8.9,2161,2630,0.0,0.0,0.0,0.0,0.0,0.0,119815,8713,276964,9855,34712,25,263863,1490.15,19.3
30049,0,63395,13.8,55716,6.2,22.7,13.8,50.6,94.0,0.3,2.1,0.6,0.1,2.4,2.5,92.4,82.1,2.0,3.8,94.4,34.7,6942,17.3,30180,72.8,18.5,185500,26075,2.28,25894,50238,9.7,2178,23930,14.1,4891,6373,0.0,1.0,0.0,0.0,0.0,24.9,0,199568,972926,16180,118555,168,1379751,3458.83,18.3
30051,0,2339,8.4,2158,5.4,22.0,19.8,51.9,98.2,0.1,0.2,0.1,0.0,1.2,0.3,98.0,99.2,2.5,29.8,73.0,17.0,196,18.0,1043,62.7,16.5,71400,816,2.76,19097,40212,19.5,61,326,-39.0,144,334,0.0,0.0,0.0,0.0,0.0,0.0,0,10500,15603,8673,771,0,36081,1430.05,1.6
30053,0,19687,4.5,18837,4.8,19.8,20.5,49.2,95.9,0.1,0.9,0.3,0.0,2.3,2.3,94.2,84.9,2.2,2.6,85.7,16.4,2483,16.4,11413,76.5,6.3,148500,9237,2.08,19626,30823,18.6,642,3972,2.3,1734,2394,0.0,0.0,0.0,0.0,0.0,0.0,0,12120,170563,9102,26474,10,196309,3612.92,5.4
30055,0,1734,-12.3,1977,5.6,20.9,22.0,48.7,98.0,0.2,0.4,0.1,0.0,1.2,0.7,97.4,97.4,0.4,1.9,91.0,18.6,167,16.5,1008,77.7,5.9,82800,694,2.47,23265,48167,8.6,60,337,-5.3,141,315,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18033,10497,745,0,30458,2643.17,0.7
30057,0,7691,12.3,6851,4.5,17.7,21.0,48.0,96.8,0.2,0.5,0.3,0.0,1.4,2.4,95.4,84.5,4.4,3.8,94.6,33.8,985,19.4,6940,68.9,18.1,240100,3813,1.97,32205,42998,11.6,360,1423,23.6,965,1074,0.0,0.0,0.0,0.0,0.0,0.0,0,0,48923,6628,14998,2,51267,3587.48,2.1
30059,0,1891,-2.1,1932,4.7,19.3,22.6,49.4,97.9,0.1,0.3,0.3,0.0,1.3,1.5,96.6,85.4,3.6,4.4,82.3,15.8,265,17.8,1432,64.0,4.1,96500,767,2.63,17318,31577,19.0,71,269,-7.9,198,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16374,8541,2072,0,19710,2391.91,0.8
30061,0,4223,8.7,3884,4.7,17.9,21.9,48.2,94.9,0.3,1.5,0.7,0.0,2.4,1.9,93.6,96.0,1.1,1.3,83.0,13.6,550,19.2,2446,66.5,4.2,159400,1760,2.38,19209,37256,19.0,127,781,-6.5,333,591,0.0,0.0,0.0,0.0,0.0,24.9,0,0,46129,11886,6680,0,52292,1219.44,3.5
30063,0,109299,14.1,95802,5.8,20.0,11.4,49.7,92.7,0.4,2.6,1.1,0.1,2.6,2.6,91.0,77.6,2.4,4.4,92.6,38.4,9325,17.4,50106,60.7,26.7,233700,44172,2.35,24343,42887,17.3,4203,47442,14.8,8493,14122,0.3,1.2,0.6,0.0,0.0,24.5,674892,860085,2179398,20589,269078,368,772655,2593.42,42.1
30065,0,4538,0.9,4497,4.5,20.6,18.8,50.2,96.1,0.2,1.3,0.2,0.0,1.9,2.6,94.3,86.5,2.4,2.5,86.3,13.4,660,25.2,2654,76.7,5.0,112200,2035,2.13,20875,37033,17.8,124,694,18.8,361,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5025,33610,7526,3467,1,39769,1868.16,2.4
30067,0,15636,-0.4,15694,5.2,19.7,16.6,50.2,96.5,0.1,0.8,0.3,0.0,1.6,2.1,95.2,87.2,3.0,4.5,89.4,31.4,1666,22.0,9375,70.4,11.1,207300,6983,2.19,24717,38830,13.6,754,4244,-4.5,1881,2212,0.0,0.0,0.0,0.0,0.0,25.7,0,26285,208923,13036,61864,15,107589,2803.06,5.6
30069,0,494,0.2,493,5.1,22.9,20.9,46.0,98.8,0.0,0.0,0.0,0.0,1.2,1.0,98.4,84.8,0.0,2.5,92.2,13.8,76,9.9,324,68.6,2.7,106800,283,2.11,21008,36875,16.7,11,0,0.0,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,409,0,5178,1654.87,0.3
30071,0,4253,-7.6,4601,5.6,23.1,20.3,50.7,87.0,0.0,8.3,0.2,0.0,4.0,1.9,86.2,90.9,0.8,2.4,88.2,15.8,318,13.7,2335,75.8,4.9,79100,1816,2.20,24227,36453,13.5,142,924,15.2,332,428,0.0,0.0,0.0,0.0,0.0,0.0,0,80846,34033,8612,4135,1,77499,5140.04,0.8
30073,0,6153,-4.2,6424,7.1,25.0,18.9,51.7,82.7,0.1,14.5,0.2,0.0,2.4,1.4,82.2,85.4,2.3,12.4,86.6,19.3,594,16.2,2659,69.9,13.0,86200,2311,2.65,18989,36419,21.5,180,1319,-0.3,470,496,0.0,0.0,0.0,0.0,0.0,6.5,0,46119,64672,10886,4191,1,74825,1622.86,3.8
30075,0,1743,-6.2,1858,3.8,20.8,22.7,49.2,95.0,0.1,1.5,0.2,0.0,2.1,1.4,94.4,89.2,0.4,1.3,91.9,16.1,110,15.0,1022,66.4,4.2,99700,688,2.40,21543,37685,14.1,68,278,46.3,152,190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13808,8108,2241,0,11782,3297.30,0.5
30077,0,7027,-2.1,7180,4.3,17.3,16.4,38.9,92.4,1.0,4.4,0.5,0.0,1.3,1.7,91.4,80.5,1.1,5.5,89.0,18.7,1070,19.0,3105,74.6,8.2,114600,2397,2.39,17849,39851,17.3,162,976,-14.6,508,797,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35007,4921,7269,0,49501,2326.39,3.0
30079,0,1179,-1.7,1199,4.9,17.7,26.0,49.0,96.4,0.0,0.2,0.5,0.0,2.8,1.4,95.4,95.7,0.7,2.9,85.3,13.4,125,10.8,673,86.9,6.3,69400,497,2.17,21296,34896,16.9,36,168,-4.0,94,290,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7425,7025,883,0,14043,1736.74,0.7
30081,0,40212,11.5,36070,5.3,21.9,19.2,50.4,95.9,0.2,0.9,0.5,0.1,1.9,3.0,93.9,85.1,1.7,3.4,90.7,25.0,4401,23.1,19583,77.9,6.9,235500,16643,2.35,23908,43000,15.0,1443,8655,15.8,4111,6307,0.0,0.0,0.0,0.0,1.3,0.0,130234,164994,344777,8556,36471,36,325373,2390.82,16.8
30083,0,9746,0.8,9667,6.5,23.4,14.9,48.5,95.0,0.1,1.7,0.2,0.0,2.1,3.0,93.3,87.8,2.0,4.3,84.9,16.6,732,16.5,4550,66.4,15.7,106500,4072,2.22,26888,52516,13.5,467,4275,38.5,740,1060,0.0,0.0,0.0,0.0,0.0,20.3,0,235835,128640,14138,19700,27,86361,2084.14,4.7
30085,0,10425,-1.8,10620,9.6,31.8,10.8,50.7,35.8,0.1,60.4,0.4,0.0,3.0,1.3,35.6,88.4,0.7,4.5,89.1,17.3,690,13.0,4063,63.7,6.8,61700,3374,3.02,17821,37451,21.5,188,1678,-7.5,500,673,0.0,0.0,0.0,0.0,0.0,0.0,0,66280,99861,9869,9667,3,293632,2354.79,4.4
30087,0,9233,-1.6,9383,8.0,29.6,11.5,49.4,61.3,0.3,34.7,0.5,0.0,2.8,3.4,60.2,85.5,0.7,9.5,88.5,17.6,718,12.9,4057,70.4,13.5,102900,3225,2.81,19844,44776,18.5,186,2597,-2.8,470,747,0.0,8.6,0.0,0.0,0.0,19.9,0,0,53358,5847,9014,6,98343,5010.40,1.8
30089,0,11413,11.6,10227,5.1,20.6,21.5,48.7,91.6,0.1,4.4,0.3,0.0,3.1,2.0,90.4,88.0,1.4,3.5,86.6,15.6,1720,23.3,6678,78.5,5.1,172500,5119,2.19,18472,30622,21.3,369,2111,11.3,1054,1621,0.0,0.0,0.0,0.0,0.0,0.0,0,0,82124,7460,12192,0,94007,2760.52,4.1
30091,0,3384,-17.6,4105,4.5,19.4,23.1,49.8,95.4,0.2,1.7,0.4,0.0,2.0,1.5,94.6,89.4,1.6,2.6,85.3,15.7,385,13.6,2089,75.2,11.8,68400,1674,1.95,26537,39578,14.5,147,972,10.6,265,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4959,31524,9450,4772,1,67049,1677.08,2.0
30093,0,34200,-1.2,34606,5.8,21.0,16.4,49.5,94.4,0.3,1.9,0.5,0.1,2.1,3.7,92.1,81.7,2.1,5.3,91.2,22.9,3423,16.1,16717,65.8,21.9,117200,14847,2.19,21357,37986,17.8,1156,13046,5.1,1849,3754,0.0,0.0,0.0,0.0,0.0,24.5,0,0,504698,15486,78285,122,320381,718.48,47.6
30095,0,9117,11.3,8195,6.0,23.0,16.4,48.7,96.8,0.1,0.8,0.3,0.0,1.6,2.3,95.3,86.9,1.2,1.9,92.0,22.3,983,26.5,4803,75.1,3.9,170100,3752,2.37,27168,57227,9.5,262,2298,-4.8,744,1009,0.0,0.0,0.0,0.0,0.0,0.0,0,14190,103225,11961,9810,9,78074,1795.35,5.1
30097,0,3651,1.2,3609,5.5,23.0,20.7,49.4,96.6,0.1,0.4,0.7,0.0,1.5,1.4,95.6,93.5,2.2,2.9,92.8,28.8,492,21.3,2148,81.3,5.3,184100,1510,2.42,22785,43723,12.1,155,915,42.1,398,541,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42651,11450,6185,0,26407,1855.21,2.0
30099,0,6073,-5.8,6445,5.3,23.3,20.8,50.7,96.3,0.0,1.4,0.1,0.0,1.9,1.3,95.4,92.3,2.3,7.7,85.6,22.9,729,19.3,2892,75.7,7.7,133700,2458,2.43,20509,39516,12.8,189,1114,3.4,551,1024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43930,7130,2987,4,63434,2272.38,2.7
30101,0,5324,1.1,5267,5.3,20.7,13.9,44.3,92.0,0.5,4.5,0.4,0.0,1.9,2.4,90.4,82.4,3.6,11.5,87.4,17.4,702,17.5,2336,63.2,13.2,97900,1992,2.17,20464,42949,15.7,196,1584,2.1,364,499,0.0,8.4,0.0,0.0,0.0,25.3,0,96316,54824,10989,10602,2,56677,1915.65,2.8
30103,0,718,-16.6,861,5.0,18.7,23.8,48.6,93.9,0.0,0.8,0.4,0.0,2.9,3.5,92.8,78.8,1.1,4.1,87.2,20.9,54,14.5,422,67.7,0.7,66200,319,2.66,20882,37969,8.2,22,78,-15.2,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7124,977.40,0.7
30105,0,7369,-4.0,7675,5.6,23.2,20.7,50.3,87.0,0.2,9.8,0.5,0.0,2.1,1.2,86.4,88.9,1.8,1.9,87.3,16.9,754,12.3,4879,75.5,23.7,81400,3152,2.29,24305,42050,10.1,267,2108,18.9,530,0,0.0,0.0,0.0,0.0,0.0,0.0,0,80403,81315,11829,10950,3,98878,4925.82,1.5
30107,0,2168,-4.0,2259,7.1,23.7,20.7,50.7,95.8,0.3,0.5,0.6,0.0,2.4,1.5,95.2,98.0,0.0,16.9,81.8,16.4,259,20.8,1197,78.0,6.6,85000,929,2.28,18474,30321,11.5,59,342,10.0,149,316,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18254,9127,1574,0,26251,1423.20,1.5
30109,0,1017,-4.8,1068,5.2,21.3,23.9,49.6,97.6,0.0,0.4,0.5,0.0,1.2,1.3,97.1,87.9,1.5,1.4,75.1,15.9,102,12.2,538,79.2,8.2,60000,389,2.72,22579,40417,11.8,34,203,27.7,91,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4305,4767,1057,0,13820,889.27,1.1
30111,0,147972,14.4,129352,6.8,23.7,14.1,51.1,90.7,0.6,4.0,0.6,0.1,2.8,4.7,88.2,82.9,1.7,4.2,91.4,29.0,13917,17.7,63943,70.3,19.4,168800,59746,2.35,26152,48641,11.2,5465,67175,14.1,10246,15726,0.4,2.0,0.8,0.0,0.0,25.0,5739955,2772504,2840723,20284,361729,448,1043810,2633.29,56.2
30113,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.00,0.0
31000,1842641,1826341,6.7,1711263,7.2,25.1,13.5,50.4,86.1,4.5,1.0,1.8,0.1,2.2,9.2,82.1,82.6,5.9,9.7,90.0,27.7,149594,17.9,796793,68.6,19.3,123900,711771,2.46,25229,49342,11.8,51633,779508,3.8,117596,159665,1.8,0.4,1.4,0.0,1.9,25.7,40157999,24019868,26486612,14965,2685580,5401,16791188,76824.17,23.8
31001,0,31364,0.7,31151,6.7,24.0,15.4,50.3,91.9,0.8,0.4,1.4,0.0,1.3,8.1,88.5,81.2,4.9,7.1,89.1,21.5,2580,14.4,13350,70.4,17.9,95000,12403,2.42,23084,44443,13.5,963,14205,-0.1,1947,2853,0.0,0.0,0.0,0.0,0.0,22.5,0,499735,360802,10976,43747,176,230494,563.27,55.7
31003,0,6685,-10.3,7452,6.5,23.5,21.0,50.2,97.5,0.3,0.2,0.3,0.0,0.6,2.7,96.0,87.9,1.2,3.1,89.8,16.5,739,17.8,3284,72.0,4.3,67000,2792,2.35,20419,37058,11.4,218,1383,-8.8,615,0,0.0,0.0,0.0,0.0,0.0,0.0,0,136290,57007,8534,2432,16,97074,857.22,7.8
31005,0,460,3.6,444,7.6,27.2,20.4,50.4,95.4,0.0,0.4,0.2,0.0,0.9,4.1,94.6,90.8,0.2,4.5,93.0,17.9,37,22.3,254,63.5,0.0,76100,178,2.39,19722,43250,7.7,13,0,0.0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,937,2519,0,0,2505,715.36,0.6
31007,0,690,-15.8,819,5.2,22.3,19.7,48.7,95.7,0.0,0.4,0.0,0.0,0.7,3.8,95.1,91.3,3.8,3.3,94.1,25.1,49,25.6,369,66.3,7.2,76900,320,2.25,22042,34063,16.1,6,0,0.0,48,39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8130,746.11,0.9
31009,0,478,-18.0,583,4.6,24.5,19.9,48.3,99.2,0.2,0.0,0.0,0.0,0.6,0.0,99.2,93.1,0.0,0.0,95.7,19.8,44,21.0,326,65.3,0.0,57600,242,2.23,20586,39000,12.4,9,0,0.0,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3826,710.87,0.7
31011,0,5505,-12.0,6259,6.1,23.7,21.1,50.1,98.5,0.4,0.2,0.2,0.0,0.3,1.2,97.8,87.0,0.2,0.8,91.8,15.8,635,18.7,2649,74.6,7.1,71100,2382,2.28,22790,40703,6.6,194,1452,-3.6,481,703,0.0,0.0,0.0,0.0,0.0,0.0,0,92681,81645,14818,3551,3,54224,686.55,8.0
31013,0,11308,-7.0,12158,6.9,25.2,15.1,51.0,89.8,0.5,3.6,0.3,0.0,2.5,10.2,84.6,84.2,1.1,6.7,89.1,19.5,1095,11.7,5478,67.4,16.4,90600,4793,2.34,23434,44404,14.2,324,3072,-9.0,730,1229,0.0,0.0,0.0,0.0,0.0,24.6,0,89999,82175,7443,12355,18,94639,1075.29,10.5
31015,0,2099,-13.9,2438,4.7,21.5,26.5,50.5,97.0,0.0,0.6,0.8,0.1,1.0,1.6,96.4,89.2,0.1,1.5,89.7,13.2,213,19.2,1390,75.1,2.3,52100,932,2.25,21003,34906,8.3,78,400,-7.2,209,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13217,6300,0,0,24370,539.94,3.9
31017,0,3145,-10.8,3525,4.7,21.7,24.1,51.3,98.2,0.1,0.3,0.2,0.0,0.8,0.9,97.7,86.8,1.3,0.8,88.3,16.8,290,12.8,1865,70.3,8.5,56400,1340,2.24,17330,28038,19.4,137,906,2.7,353,0,0.0,0.0,0.0,0.0,0.0,0.0,0,26309,48132,15169,2949,1,33771,1221.33,2.6
31019,0,46102,9.1,42259,7.2,24.0,12.1,50.5,92.7,0.8,0.3,1.3,0.0,1.4,7.4,89.2,79.3,3.7,6.5,92.1,32.0,3102,14.7,19064,65.5,20.4,128600,17268,2.47,22616,47120,14.0,1476,21201,7.5,3276,4571,0.0,0.0,0.0,0.0,1.5,22.9,0,659317,739878,16483,103135,109,267372,968.11,47.6
31021,0,6858,-12.0,7791,5.7,22.5,23.1,51.0,95.9,0.4,1.7,0.2,0.0,1.2,1.8,95.1,86.6,1.0,3.0,90.4,18.3,822,22.1,3467,74.3,7.4,83100,2951,2.30,23302,43817,9.9,199,1174,-10.1,558,549,0.0,0.0,0.0,0.0,0.0,0.0,0,70378,40579,5793,1961,8,78045,491.58,14.0
31023,0,8395,-4.2,8767,5.9,24.8,19.1,49.8,97.6,0.3,0.1,0.3,0.0,0.7,2.3,96.4,89.9,0.8,6.1,91.2,15.7,817,20.9,4053,75.3,5.1,87800,3451,2.41,22494,44595,9.1,194,1997,12.2,637,839,0.0,0.0,0.0,0.0,0.0,28.6,0,118780,72333,8617,1975,8,68685,584.91,14.4
31025,0,25241,3.7,24334,6.3,25.3,14.3,49.8,96.9,0.3,0.3,0.3,0.1,1.5,2.4,95.4,90.1,1.2,2.5,93.8,23.5,3119,26.1,11117,82.6,6.3,142800,9610,2.61,27584,62039,4.7,533,3314,-17.1,1763,2225,0.0,0.0,0.0,0.0,0.0,0.0,0,99071,183630,7196,14206,65,199489,557.45,45.3
31027,0,8852,-7.9,9615,6.9,25.4,20.4,49.2,98.3,0.1,0.2,0.1,0.0,0.7,1.3,97.8,89.4,0.4,2.8,89.5,15.1,802,17.5,4148,81.0,6.0,85100,3419,2.56,20595,40497,10.6,304,1853,4.7,707,0,0.0,0.0,0.0,0.0,0.0,0.0,0,69668,121798,14277,3527,6,79833,740.31,12.0
31029,0,3966,-2.5,4068,7.1,23.8,20.4,50.5,91.9,0.1,0.1,0.1,0.0,1.2,11.1,88.0,87.2,4.4,8.1,89.2,14.6,295,10.9,1946,75.8,8.6,82600,1710,2.26,22730,38314,14.0,142,1054,6.7,367,531,0.0,0.0,0.0,0.0,0.0,0.0,0,135070,60445,16394,1985,1,44749,894.42,4.4
31031,0,5713,-7.1,6148,5.4,22.1,20.8,50.2,90.7,0.2,5.9,0.4,0.0,2.5,1.7,90.0,93.9,1.0,5.9,89.5,22.6,528,13.6,3157,65.9,7.9,95300,2505,2.29,22601,43431,7.8,215,1661,4.7,557,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,78284,13802,9671,8,44454,5960.42,1.0
31033,0,9998,1.7,9830,6.6,23.9,15.9,50.3,94.1,0.2,0.7,1.6,0.1,1.3,6.1,90.8,82.7,3.1,5.6,93.5,27.1,848,14.1,4888,70.1,14.7,94200,4348,2.30,26983,49493,9.8,300,4085,-5.2,683,590,0.0,0.0,0.0,0.0,0.0,36.6,0,97852,0,0,21057,8,83036,1196.29,8.4
31035,0,6542,-7.1,7039,6.2,25.2,17.9,49.9,93.0,0.3,0.5,0.2,0.0,1.5,7.7,90.8,89.3,2.7,7.5,89.7,16.4,502,18.4,3001,77.2,9.3,73700,2621,2.45,21147,42909,8.3,193,1174,-8.2,504,876,0.0,0.0,0.0,0.0,0.0,24.1,0,155623,60659,9604,1388,4,67341,572.29,11.4
31037,0,10515,0.7,10441,9.3,29.1,13.6,48.4,72.6,0.8,1.1,0.3,0.0,2.0,41.0,57.4,84.9,21.3,35.9,73.2,12.7,641,18.8,4097,80.8,10.1,85400,3706,2.74,20872,48133,11.0,249,3468,-7.5,500,606,0.0,0.0,0.0,0.0,0.0,21.0,0,63564,107576,10802,3530,8,75842,411.66,25.5
31039,0,9139,-10.4,10203,6.2,25.0,20.8,50.4,93.2,0.1,0.3,0.2,0.0,1.1,8.3,90.5,91.5,5.7,9.5,86.4,15.7,737,16.3,4204,75.0,5.9,88000,3841,2.38,22783,44278,12.3,360,2672,-19.1,686,851,0.0,0.0,0.0,0.0,0.0,0.0,0,117391,174641,18835,6520,7,75372,570.62,16.0
31041,0,10939,-7.2,11793,6.2,23.6,20.9,50.4,97.5,0.3,0.3,0.1,0.0,1.0,2.0,96.5,86.0,0.2,1.6,90.7,18.0,1007,16.4,5579,77.1,8.1,71500,4585,2.32,21685,42364,10.0,386,2639,2.1,1095,1488,0.0,0.0,0.0,0.0,0.0,20.2,0,52764,118022,10906,8242,0,107590,2575.52,4.2
31043,0,21006,3.7,20253,9.0,30.1,11.4,50.1,70.5,3.1,2.7,3.0,0.2,2.3,35.3,55.2,82.7,20.6,33.7,74.3,10.8,1250,16.2,7631,67.2,19.5,97800,7281,2.78,19048,43729,15.5,433,10103,-7.2,1038,1683,0.0,0.0,0.0,0.0,5.4,0.0,0,0,170315,8368,19223,112,102887,264.26,79.5
31045,0,9182,1.3,9060,5.4,19.2,16.3,50.3,89.4,1.5,3.9,1.0,0.5,2.5,3.3,87.8,73.8,2.1,1.8,91.4,36.5,756,13.2,4252,63.2,17.6,91800,3594,2.24,18573,34937,22.7,286,2187,2.1,643,1055,0.0,0.0,0.0,0.0,0.0,0.0,0,10039,164591,18763,13657,2,70036,1396.46,6.6
31047,0,24326,-0.2,24365,7.9,28.6,13.9,49.5,78.0,3.1,0.8,0.6,0.2,2.1,31.8,63.6,84.7,18.1,30.5,75.5,14.7,1648,14.5,10123,71.8,12.3,83400,8908,2.69,19384,41830,14.2,725,9607,-4.4,1294,1903,0.0,0.0,0.0,0.0,7.0,24.4,0,424687,345341,13937,24652,38,196947,1013.10,24.0
31049,0,1941,-7.5,2098,5.8,21.0,23.7,50.9,97.0,0.1,0.5,0.3,0.0,1.2,3.9,94.7,87.0,1.3,2.9,90.4,18.2,297,21.3,1044,78.3,2.9,65600,931,2.10,23758,37148,14.3,56,390,-26.4,173,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,102008,54087,4101,0,33209,439.85,4.4
31051,0,6000,-5.3,6339,6.7,25.6,17.8,50.6,92.5,0.3,0.4,0.2,0.1,1.0,10.4,88.2,90.3,4.9,8.1,85.8,13.0,562,21.6,2688,77.1,7.6,75200,2389,2.47,20478,42388,10.3,123,938,33.2,411,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37054,5948,1897,3,55983,476.23,12.6
31053,0,36691,1.5,36160,6.8,23.9,18.4,51.0,90.9,0.6,0.5,0.5,0.2,1.4,10.1,87.5,83.5,5.1,9.4,84.8,17.3,3236,17.6,16584,66.7,16.8,110500,14994,2.37,22049,42849,13.1,1032,14316,-6.4,2216,2795,0.0,0.0,1.0,0.0,0.0,19.4,1233777,0,665022,18547,53012,40,258389,528.71,69.4
31055,0,517110,11.5,463585,7.8,26.1,10.6,50.8,76.4,11.6,0.7,2.7,0.1,2.8,11.2,71.9,81.0,8.2,12.3,90.0,35.8,35898,18.4,219580,64.4,26.9,141400,198410,2.49,28092,51878,13.1,14812,307059,0.4,30931,43302,4.4,0.5,1.9,0.1,2.1,26.5,10012827,6079790,8109038,16306,1118911,1916,4107478,328.46,1574.4
31057,0,2008,-12.4,2292,5.2,22.2,23.0,49.9,95.3,0.3,0.6,0.1,0.1,1.3,5.8,92.2,85.2,0.4,0.9,91.7,25.9,178,14.3,1125,79.1,7.6,63400,879,2.17,24701,37031,11.3,63,374,-17.4,176,190,0.0,0.0,0.0,0.0,0.0,43.2,0,0,14035,7074,476,0,34356,919.68,2.2
31059,0,5890,-11.2,6634,5.6,23.8,22.3,50.9,96.8,0.6,0.5,0.2,0.0,0.8,3.0,95.4,86.2,0.7,3.2,91.8,17.6,580,15.0,2913,77.3,7.1,75100,2572,2.17,21990,43167,11.7,223,1637,-12.6,534,948,0.0,0.0,0.0,0.0,0.0,0.0,0,113431,39676,6576,3508,3,58970,575.37,10.2
31061,0,3225,-9.8,3574,5.6,21.6,23.9,50.0,98.1,0.1,0.3,0.1,0.0,1.1,1.0,97.5,86.8,0.4,1.5,88.2,16.3,385,17.8,1734,80.4,1.9,50400,1385,2.25,19764,37220,15.7,75,458,-11.6,256,240,0.0,0.0,0.0,0.0,0.0,0.0,0,51176,17262,5522,972,1,36960,575.82,5.6
